Loan ID,Borrower ID,branch,Disbursement Date,Disbursement Amount,Savings,Salary,Interest Rate,n_guarantors,label,outcome
Loan2660225,Client9622,Nyarugenge,2022-04-04,1800000,66718,221970,14,2,0,Normal
Loan2660230,Client83234,Rusizi,2022-04-04,890000,782231,113164,13,3,0,Normal
Loan2660284,Client118942,Gasabo,2022-04-04,1800000,273222,200225,13,3,0,Normal
Loan2660423,Client31569,Rusizi,2022-04-05,1155000,945158,127099,13,3,0,Normal
Loan2660424,Client56057,Rubavu,2022-04-05,695000,291637,55775,14,2,0,Normal
Loan2660554,Client120843,Ngororero,2022-04-05,680000,301677,99809,13,3,0,Normal
Loan2660649,Client85497,Nyarugenge,2022-04-05,1900000,434154,180700,13,2,0,Normal
Loan2660776,Client116762,Kicukiro,2022-04-05,2700000,315001,175070,14,2,1,Written off
Loan2660811,Client81775,Nyarugenge,2022-04-05,2640000,1909669,236878,13,3,0,Normal
Loan2660871,Client66669,Rubavu,2022-04-05,775000,309371,113648,13,2,0,Normal
Loan2661110,Client10944,Rutsiro,2022-04-05,3220000,1745704,284853,13,2,0,Normal
Loan2661188,Client49973,Nyagatare,2022-04-05,900000,747301,107880,13,3,0,Normal
Loan2661196,Client155441,Nyagatare,2022-04-05,750000,220559,250533,13,3,0,Normal
Loan2661225,Client85223,Rusizi,2022-04-05,2640000,715128,300965,13,3,0,Normal
Loan2661251,Client133729,Rusizi,2022-04-05,2450000,248335,232889,13,3,0,Normal
Loan2661331,Client4965,Rutsiro,2022-04-06,3500000,315126,380167,13,2,0,Normal
Loan2661569,Client82420,Nyanza,2022-04-06,940000,107120,111947,13,2,0,Normal
Loan2661681,Client14633,Ngororero,2022-04-06,1080000,898137,123301,13,3,0,Normal
Loan2661704,Client1862,Rubavu,2022-04-06,2300000,1935088,237457,13,2,0,Normal
Loan2661832,Client100182,Nyanza,2022-04-06,940000,79268,249265,13,2,0,Normal
Loan2661965,Client125282,Gasabo,2022-04-06,3500000,308979,224010,14,3,0,Normal
Loan2661991,Client93475,Nyagatare,2022-04-06,2400000,1580971,226317,13,2,0,Normal
Loan2662047,Client155568,Nyagatare,2022-04-06,750000,30955,103389,13,2,0,Normal
Loan2662526,Client68855,Nyamagabe,2022-04-08,2570000,1663442,231373,13,3,0,Normal
Loan2662653,Client121906,Nyanza,2022-04-08,2310000,1076691,221765,13,2,0,Normal
Loan2662692,Client2149,Rubavu,2022-04-08,3150000,2278179,279746,13,2,0,Normal
Loan2662697,Client22423,Gasabo,2022-04-08,2670000,1276834,247587,13,2,0,Normal
Loan2662792,Client110349,Nyagatare,2022-04-08,1790000,790830,171165,13,2,0,Normal
Loan2663062,Client58191,Rutsiro,2022-04-11,1785000,147592,250690,13,2,1,Written off
Loan2663576,Client61441,Gasabo,2022-04-11,2620000,592883,307577,13,2,0,Normal
Loan2663769,Client41497,Nyarugenge,2022-04-12,1220000,333308,131949,13,2,0,Normal
Loan2663866,Client23629,Gasabo,2022-04-12,1170000,444436,128798,13,2,0,Normal
Loan2663980,Client135308,Kicukiro,2022-04-12,680000,319219,138457,13,3,0,Normal
Loan2664038,Client5371,Rusizi,2022-04-12,1440000,542639,146425,13,2,0,Normal
Loan2664060,Client59964,Nyanza,2022-04-12,2310000,197339,221765,13,2,0,Normal
Loan2664306,Client128941,Nyagatare,2022-04-12,1790000,772136,171165,13,3,0,Normal
Loan2664355,Client13150,Nyamagabe,2022-04-12,1200000,644604,243444,14,3,0,Normal
Loan2664499,Client137290,Gasabo,2022-04-13,1300000,150899,117242,14,3,0,Normal
Loan2664615,Client78689,Nyagatare,2022-04-13,2950000,1055529,305590,13,2,0,Normal
Loan2664872,Client60156,Rubavu,2022-04-14,959000,168727,113386,13,2,0,Normal
Loan2664992,Client142547,Kicukiro,2022-04-14,2000000,571579,229315,13,2,0,Normal
Loan2665105,Client113201,Kicukiro,2022-04-14,2460000,974568,271381,13,2,0,Normal
Loan2665237,Client108624,Kicukiro,2022-04-14,2700000,315001,221970,14,2,0,Normal
Loan2665291,Client40534,Ngororero,2022-04-14,830000,88763,109439,13,2,0,Normal
Loan2665396,Client67432,Nyamagabe,2022-04-14,750000,344944,98777,13,3,0,Normal
Loan2665474,Client76636,Nyarugenge,2022-04-14,1350000,1400007,204572,14,3,1,Written off
Loan2665496,Client5993,Rusizi,2022-04-14,1150000,219588,131077,14,1,0,Normal
Loan2665504,Client14860,Nyarugenge,2022-04-14,1120000,397821,125730,13,3,0,Normal
Loan2665505,Client45727,Rusizi,2022-04-14,1040000,802046,119251,13,2,0,Normal
Loan2665975,Client52980,Kicukiro,2022-04-19,3450000,227837,221970,14,2,0,Normal
Loan2667207,Client155547,Nyagatare,2022-04-20,760000,102793,243608,13,3,1,Written off
Loan2667219,Client143250,Rutsiro,2022-04-20,2255000,597432,250645,13,3,0,Normal
Loan2667321,Client118974,Nyarugenge,2022-04-20,870000,135448,108009,13,2,0,Normal
Loan2667470,Client84667,Gasabo,2022-04-20,3000000,1662418,306035,13,2,0,Normal
Loan2667590,Client86756,Nyanza,2022-04-21,1500000,802443,190416,13,3,0,Normal
Loan2667642,Client19006,Kicukiro,2022-04-21,1320000,815988,138260,13,3,0,Normal
Loan2667670,Client11051,Rutsiro,2022-04-21,1225000,845318,131949,13,2,0,Normal
Loan2667815,Client157740,Ngororero,2022-04-21,2120000,681346,202716,13,2,0,Normal
Loan2667871,Client21242,Rusizi,2022-04-21,1000000,888738,116876,13,2,0,Normal
Loan2667875,Client122909,Gasabo,2022-04-21,3000000,1363414,168450,14,3,1,Written off
Loan2667882,Client24808,Rusizi,2022-04-21,1040000,187375,142699,13,3,0,Normal
Loan2667907,Client74965,Nyarugenge,2022-04-21,1880000,382602,197794,13,2,0,Normal
Loan2668082,Client19909,Nyagatare,2022-04-22,1850000,1192838,175915,13,3,0,Normal
Loan2668138,Client121397,Rusizi,2022-04-22,2090000,771111,199866,13,2,0,Normal
Loan2668170,Client3822,Nyamagabe,2022-04-22,2200000,2160307,314747,14,3,0,Normal
Loan2668175,Client126922,Nyanza,2022-04-22,760000,87635,122389,13,3,0,Normal
Loan2668213,Client174707,Gasabo,2022-04-22,1200000,37910,248905,14,3,0,Normal
Loan2668315,Client9906,Kicukiro,2022-04-22,1110000,158250,150109,13,2,0,Normal
Loan2668730,Client110292,Nyagatare,2022-04-25,2330000,1194653,221567,13,3,0,Normal
Loan2668767,Client151756,Nyanza,2022-04-25,1890000,858481,200225,13,3,0,Normal
Loan2668880,Client124122,Nyagatare,2022-04-25,720000,380254,96112,13,3,0,Normal
Loan2668916,Client139232,Nyanza,2022-04-25,1890000,700270,127725,13,3,0,Normal
Loan2668952,Client139194,Nyanza,2022-04-25,1890000,296648,179895,13,3,0,Normal
Loan2668953,Client49856,Gasabo,2022-04-25,3500000,733,221970,14,2,0,Normal
Loan2669079,Client83145,Kicukiro,2022-04-25,2780000,1938230,246295,13,3,0,Normal
Loan2669492,Client48066,Nyagatare,2022-04-26,2850000,421176,263336,13,2,0,Normal
Loan2669545,Client124659,Gasabo,2022-04-26,1900000,143043,285536,13,3,0,Normal
Loan2669563,Client20096,Nyarugenge,2022-04-26,2050000,589713,175070,14,3,1,Written off
Loan2669629,Client126322,Gasabo,2022-04-26,3500000,1906809,175070,14,2,1,Written off
Loan2669661,Client66117,Ngororero,2022-04-26,2230000,365989,203115,13,3,0,Normal
Loan2669668,Client100681,Rubavu,2022-04-26,2780000,414501,187694,13,3,0,Normal
Loan2669671,Client76210,Nyagatare,2022-04-26,940000,400456,126135,13,2,0,Normal
Loan2669674,Client151024,Rusizi,2022-04-26,2170000,646802,229270,13,3,0,Normal
Loan2669710,Client101763,Nyarugenge,2022-04-26,760000,-56935,123019,13,2,0,Normal
Loan2669900,Client45729,Rusizi,2022-04-27,1040000,778125,119251,13,2,0,Normal
Loan2670119,Client146772,Rubavu,2022-04-27,686000,27610,94988,13,3,0,Normal
Loan2670258,Client39527,Kicukiro,2022-04-27,2750000,103503,175070,14,2,1,Written off
Loan2670304,Client49058,Gasabo,2022-04-27,1750000,533287,175070,14,3,1,Written off
Loan2670331,Client28866,Rusizi,2022-04-27,1310000,373770,137785,13,3,0,Normal
Loan2670373,Client137193,Rutsiro,2022-04-28,770000,249387,101638,13,3,0,Normal
Loan2670641,Client127047,Rusizi,2022-04-28,1510000,228907,157464,13,2,0,Normal
Loan2670649,Client95369,Rusizi,2022-04-28,950000,162890,113164,13,2,0,Normal
Loan2670790,Client68880,Rutsiro,2022-04-28,650000,509653,120980,13,2,1,Written off
Loan2670792,Client122631,Nyanza,2022-04-28,760000,220987,100041,13,3,0,Normal
Loan2670824,Client133200,Rutsiro,2022-04-28,1870000,432112,179750,13,3,0,Normal
Loan2670902,Client175343,Nyarugenge,2022-04-28,2900000,762744,221970,14,3,0,Normal
Loan2670907,Client174232,Gasabo,2022-04-28,834000,93555,94100,14,1,0,Normal
Loan2670912,Client92805,Rusizi,2022-04-28,2400000,98464,247365,13,3,0,Normal
Loan2670956,Client159200,Nyanza,2022-04-29,2300000,594494,207466,13,2,0,Normal
Loan2670986,Client134002,Nyanza,2022-04-29,2300000,813152,214640,13,2,0,Normal
Loan2671015,Client139223,Nyanza,2022-04-29,1870000,390732,155957,13,2,0,Normal
Loan2671183,Client132191,Gasabo,2022-04-29,770000,247251,272806,13,2,0,Normal
Loan2671206,Client129406,Ngororero,2022-04-29,775000,401087,101234,13,2,0,Normal
Loan2671224,Client17979,Nyagatare,2022-04-29,3500000,1780138,228328,14,3,0,Normal
Loan2671335,Client4581,Gasabo,2022-04-29,2640000,257722,307615,13,2,0,Normal
Loan2671373,Client141436,Nyagatare,2022-04-29,1790000,52452,171165,13,3,0,Normal
Loan2671461,Client66206,Ngororero,2022-04-29,2480000,621609,223619,13,2,0,Normal
Loan2671596,Client147806,Rubavu,2022-04-29,689000,55075,116921,13,2,0,Normal
Loan2672247,Client161784,Gasabo,2022-05-04,3450000,135252,221970,14,2,0,Normal
Loan2672678,Client163501,Gasabo,2022-05-04,1650000,165356,175070,14,2,1,Written off
Loan2672972,Client158124,Ngororero,2022-05-05,795000,315585,102545,13,3,0,Normal
Loan2673086,Client174733,Rutsiro,2022-05-05,1400000,79280,175854,13,3,0,Normal
Loan2673121,Client139336,Gasabo,2022-05-05,2470000,609803,238741,13,2,0,Normal
Loan2673321,Client88754,Nyamagabe,2022-05-05,2200000,1135909,249265,13,3,0,Normal
Loan2673335,Client123148,Gasabo,2022-05-05,2100000,930007,112252,14,3,0,Normal
Loan2673361,Client5343,Rusizi,2022-05-05,1000000,806956,146425,13,3,0,Normal
Loan2673392,Client120199,Rusizi,2022-05-05,2700000,1047975,254938,13,2,0,Normal
Loan2673408,Client1855,Ngororero,2022-05-05,2500000,361754,233913,13,3,0,Normal
Loan2673466,Client163530,Gasabo,2022-05-05,1800000,568123,175070,14,3,1,Written off
Loan2673499,Client89541,Gasabo,2022-05-05,3000000,2001242,270626,13,1,0,Normal
Loan2673649,Client163475,Gasabo,2022-05-05,1930000,568513,175070,14,3,1,Written off
Loan2673740,Client15911,Nyanza,2022-05-06,1090000,913887,122881,13,2,0,Normal
Loan2674011,Client86941,Nyarugenge,2022-05-06,2640000,193997,236878,13,2,0,Normal
Loan2674230,Client10634,Nyagatare,2022-05-06,1100000,582177,149134,13,1,0,Normal
Loan2674490,Client23751,Nyarugenge,2022-05-06,2800000,153,221970,14,2,0,Normal
Loan2674535,Client158863,Gasabo,2022-05-06,3500000,973881,355603,14,3,0,Normal
Loan2674774,Client130078,Nyagatare,2022-05-09,1860000,187596,175915,13,3,0,Normal
Loan2674950,Client175278,Gasabo,2022-05-09,3000000,697169,175070,14,3,1,Written off
Loan2674966,Client145461,Nyamagabe,2022-05-09,760000,119170,121671,13,3,0,Normal
Loan2675130,Client13857,Nyagatare,2022-05-09,1180000,815950,116775,13,3,0,Normal
Loan2675297,Client104226,Rusizi,2022-05-10,2350000,265164,270361,13,2,0,Normal
Loan2675378,Client173085,Gasabo,2022-05-10,630000,332028,189100,14,2,1,Written off
Loan2675393,Client118011,Rusizi,2022-05-10,800000,505999,107554,13,2,0,Normal
Loan2675485,Client73443,Nyagatare,2022-05-10,830000,197649,121686,13,3,0,Normal
Loan2675579,Client84691,Nyagatare,2022-05-10,940000,179235,126135,13,3,0,Normal
Loan2675593,Client139233,Nyanza,2022-05-10,1890000,242576,113506,13,3,0,Normal
Loan2675601,Client93119,Kicukiro,2022-05-10,750000,57809,108979,13,3,0,Normal
Loan2675624,Client27260,Nyarugenge,2022-05-10,1470000,688985,143752,13,3,0,Normal
Loan2675633,Client75571,Gasabo,2022-05-10,2800000,217125,302827,13,3,0,Normal
Loan2675661,Client72554,Nyagatare,2022-05-10,1100000,674439,240517,14,1,1,Written off
Loan2675679,Client175003,Nyarugenge,2022-05-10,1790000,513643,221970,14,3,0,Normal
Loan2675695,Client79446,Gasabo,2022-05-10,2440000,300848,258038,13,3,0,Normal
Loan2675704,Client64051,HQ,2022-05-10,5940000,156771,272438,11,1,0,Normal
Loan2675803,Client7474,Nyarugenge,2022-05-11,1320000,435637,138871,13,2,0,Normal
Loan2675854,Client59701,Nyanza,2022-05-11,945000,593603,111947,13,3,0,Normal
Loan2676074,Client126494,Gasabo,2022-05-11,1500000,-103024,248905,14,2,0,Normal
Loan2676090,Client34131,Nyamagabe,2022-05-11,2670000,417675,332719,14,3,0,Normal
Loan2676107,Client23295,Rusizi,2022-05-11,1040000,889923,119251,13,3,0,Normal
Loan2676113,Client47337,Ngororero,2022-05-11,925000,74708,111571,13,3,0,Normal
Loan2676135,Client154733,Rusizi,2022-05-11,1870000,491868,199219,13,3,0,Normal
Loan2676246,Client108569,Rubavu,2022-05-11,2000000,147761,247708,13,3,0,Normal
Loan2676313,Client99277,HQ,2022-05-12,1900000,67400,283400,14,3,0,Normal
Loan2676325,Client173401,Nyarugenge,2022-05-12,970000,513643,175070,14,2,1,Written off
Loan2676383,Client155368,Nyagatare,2022-05-12,2400000,191709,250805,13,3,0,Normal
Loan2676425,Client63905,Gasabo,2022-05-12,950000,86237,132280,13,2,0,Normal
Loan2676577,Client56121,Rusizi,2022-05-12,3500000,784699,377133,13,2,0,Normal
Loan2676741,Client69596,Nyamagabe,2022-05-12,2700000,670209,249492,13,2,0,Normal
Loan2677019,Client100224,Ngororero,2022-05-13,2780000,1184458,254924,13,2,0,Normal
Loan2677037,Client17656,Nyamagabe,2022-05-13,1100000,992672,104449,13,1,0,Normal
Loan2677101,Client122287,Nyamagabe,2022-05-13,750000,100600,99522,13,4,0,Normal
Loan2677119,Client123280,Rusizi,2022-05-13,1380000,443141,175070,14,2,1,Written off
Loan2677121,Client128367,Nyarugenge,2022-05-13,3180000,946313,168287,14,2,0,Normal
Loan2677200,Client145085,Ngororero,2022-05-13,1700000,103852,196844,14,2,0,Normal
Loan2677210,Client68751,Rubavu,2022-05-13,2375000,1096565,227795,13,3,0,Normal
Loan2677523,Client140417,Kicukiro,2022-05-16,1720000,71,221970,14,3,0,Normal
Loan2677692,Client27279,Nyagatare,2022-05-16,1500000,209511,181565,13,2,0,Normal
Loan2677698,Client163424,Nyarugenge,2022-05-16,3060000,219503,266837,14,2,0,Normal
Loan2677708,Client3860,Gasabo,2022-05-16,1200000,143474,221970,14,2,0,Normal
Loan2677890,Client7643,Gasabo,2022-05-17,1300000,934023,138871,13,3,0,Normal
Loan2677896,Client64196,Ngororero,2022-05-17,835000,106453,128560,13,2,0,Normal
Loan2677931,Client50070,Nyagatare,2022-05-17,1800000,931089,172115,13,3,0,Normal
Loan2677987,Client129336,Ngororero,2022-05-17,700000,282783,123231,13,3,0,Normal
Loan2678013,Client104629,Rubavu,2022-05-17,1870000,360814,179750,13,2,0,Normal
Loan2678113,Client111199,Nyarugenge,2022-05-17,2770000,1489195,234815,13,2,0,Normal
Loan2678157,Client14759,Nyagatare,2022-05-17,1100000,280290,121397,13,3,0,Normal
Loan2678184,Client105364,Gasabo,2022-05-17,1090000,-3998,221970,14,2,0,Normal
Loan2678204,Client117324,Ngororero,2022-05-17,2690000,936990,284258,13,3,0,Normal
Loan2678285,Client166023,Nyagatare,2022-05-18,180000,185505,175070,14,2,1,Written off
Loan2678393,Client12026,Ngororero,2022-05-18,1190000,912638,129322,13,3,0,Normal
Loan2678518,Client51035,Nyagatare,2022-05-18,900000,131604,135605,13,3,0,Normal
Loan2678588,Client141453,Gasabo,2022-05-18,3450000,1335466,221970,14,3,0,Normal
Loan2678597,Client16878,Nyagatare,2022-05-18,2950000,2138066,263336,13,3,0,Normal
Loan2678599,Client27411,Nyarugenge,2022-05-18,2000000,475686,221970,14,2,0,Normal
Loan2678641,Client152048,Nyarugenge,2022-05-18,720000,101208,98313,13,3,0,Normal
Loan2678704,Client127250,Nyanza,2022-05-19,720000,504284,96716,13,3,0,Normal
Loan2678791,Client58614,Nyanza,2022-05-19,940000,744419,111947,13,3,0,Normal
Loan2678853,Client58124,Nyanza,2022-05-19,1000000,593687,136135,13,2,0,Normal
Loan2678965,Client134665,Nyagatare,2022-05-19,720000,412514,284100,14,3,1,Written off
Loan2678973,Client49135,Rubavu,2022-05-19,2920000,1200743,338599,13,2,0,Normal
Loan2678990,Client10318,Rubavu,2022-05-19,960000,79061,114336,13,2,0,Normal
Loan2678992,Client124377,Rutsiro,2022-05-19,3500000,885744,221970,14,2,0,Normal
Loan2679080,Client76885,Rusizi,2022-05-19,1900000,360422,171805,13,2,0,Normal
Loan2679089,Client5481,Rusizi,2022-05-19,1250000,1082201,133600,13,3,0,Normal
Loan2679364,Client161711,Nyamagabe,2022-05-20,1300000,343415,198800,13,2,0,Normal
Loan2679384,Client19111,Nyanza,2022-05-20,2420000,231888,228890,13,2,0,Normal
Loan2679485,Client143690,Kicukiro,2022-05-20,2320000,130055,239880,13,3,0,Normal
Loan2679580,Client22951,Nyagatare,2022-05-20,840000,591998,110026,13,2,0,Normal
Loan2679619,Client100114,Nyagatare,2022-05-20,1650000,18230,426036,14,2,0,Normal
Loan2679850,Client145180,Gasabo,2022-05-23,560000,9131,54462,14,3,0,Normal
Loan2679900,Client163856,Gasabo,2022-05-23,820000,10305,175070,14,2,1,Written off
Loan2680215,Client71965,Gasabo,2022-05-23,730000,52689,115100,14,2,0,Normal
Loan2680359,Client86464,Ngororero,2022-05-24,800000,195258,111273,13,2,0,Normal
Loan2680574,Client155452,Nyagatare,2022-05-24,750000,57666,107000,13,3,0,Normal
Loan2680602,Client100714,Nyamagabe,2022-05-24,789000,180836,121872,13,2,0,Normal
Loan2680720,Client157978,Rutsiro,2022-05-24,2760000,327883,189100,14,2,0,Normal
Loan2680754,Client97350,Gasabo,2022-05-24,940000,996119,138530,14,2,1,Written off
Loan2680828,Client154736,Rusizi,2022-05-24,1740000,566317,230288,13,2,0,Normal
Loan2680833,Client111188,Rusizi,2022-05-24,2350000,483131,231464,13,3,0,Normal
Loan2680968,Client134946,Gasabo,2022-05-25,1200000,111517,147740,14,3,0,Normal
Loan2681085,Client75,Rutsiro,2022-05-25,3265000,2176539,287703,13,2,0,Normal
Loan2681162,Client30890,Kicukiro,2022-05-25,1200000,112261,163996,13,3,0,Normal
Loan2681211,Client75597,Rusizi,2022-05-25,910000,69064,128440,13,2,0,Normal
Loan2681212,Client143264,Kicukiro,2022-05-25,2470000,729153,234065,13,4,0,Normal
Loan2681215,Client155676,Nyagatare,2022-05-25,1800000,165021,175915,13,2,0,Normal
Loan2681255,Client43713,Rusizi,2022-05-25,1100000,696411,136541,13,2,0,Normal
Loan2681260,Client30813,Rubavu,2022-05-25,1320000,819015,139064,13,2,0,Normal
Loan2681283,Client125063,Ngororero,2022-05-25,775000,175973,284591,13,3,0,Normal
Loan2681294,Client24856,Rubavu,2022-05-25,2980000,326093,268726,13,3,0,Normal
Loan2681296,Client124791,Kicukiro,2022-05-25,3430000,623640,221970,14,3,0,Normal
Loan2681332,Client60048,Rubavu,2022-05-25,940000,5978,107377,13,2,0,Normal
Loan2681417,Client101776,Nyagatare,2022-05-25,800000,350819,102398,13,3,0,Normal
Loan2681467,Client121742,Nyanza,2022-05-25,250000,382838,100041,13,3,0,Normal
Loan2681486,Client160657,Nyamagabe,2022-05-26,3500000,1088981,340140,14,2,0,Normal
Loan2681658,Client155519,Nyagatare,2022-05-26,2400000,225369,226317,13,2,0,Normal
Loan2681672,Client53197,Ngororero,2022-05-26,820000,442769,104446,13,3,0,Normal
Loan2681875,Client45730,Rusizi,2022-05-26,900000,746171,109751,13,2,0,Normal
Loan2681879,Client134916,Kicukiro,2022-05-26,1820000,41297,221970,14,3,0,Normal
Loan2681915,Client9347,Rubavu,2022-05-26,1250000,320375,156376,13,3,0,Normal
Loan2681927,Client142903,Kicukiro,2022-05-26,790000,84659,117639,13,4,0,Normal
Loan2681934,Client111187,Rusizi,2022-05-26,865000,537148,107554,13,2,0,Normal
Loan2681983,Client158580,Kicukiro,2022-05-26,2000000,535217,212459,14,2,0,Normal
Loan2682019,Client95379,Rusizi,2022-05-26,1650000,453377,138560,14,3,0,Normal
Loan2682029,Client76123,Gasabo,2022-05-26,1400000,183188,132100,14,3,0,Normal
Loan2682051,Client14916,Rusizi,2022-05-26,1100000,755147,137310,13,2,0,Normal
Loan2682216,Client109024,Kicukiro,2022-05-27,2440000,719020,232545,13,3,0,Normal
Loan2682262,Client6499,Nyagatare,2022-05-27,1600000,878164,155796,13,3,0,Normal
Loan2682326,Client128839,Nyagatare,2022-05-27,2380000,1006541,226317,13,2,0,Normal
Loan2682452,Client131447,Nyagatare,2022-05-27,460000,24675,175070,14,3,1,Written off
Loan2682553,Client99801,Rubavu,2022-05-27,2400000,1743533,238836,14,3,1,Written off
Loan2682632,Client15394,Rusizi,2022-05-27,1115000,798647,125185,13,3,0,Normal
Loan2682957,Client98762,Kicukiro,2022-05-30,3500000,2983760,501635,14,2,0,Normal
Loan2683140,Client151869,Nyarugenge,2022-05-30,720000,244899,112099,13,2,0,Normal
Loan2683232,Client156369,Gasabo,2022-05-30,770000,323691,101543,13,3,0,Normal
Loan2683588,Client50130,Ngororero,2022-05-31,1800000,1140633,284591,13,2,0,Normal
Loan2683739,Client86727,HQ,2022-05-31,3500000,731912,1145094,14,3,0,Normal
Loan2683760,Client156542,Gasabo,2022-05-31,2080000,655106,198268,13,3,0,Normal
Loan2683840,Client46,Ngororero,2022-05-31,1170000,1041757,128433,13,2,0,Normal
Loan2683875,Client78637,Nyagatare,2022-05-31,2380000,1159288,226317,13,2,0,Normal
Loan2683881,Client1967,Rubavu,2022-05-31,1840000,502947,202460,13,2,0,Normal
Loan2683884,Client4986,Gasabo,2022-05-31,3000000,2286550,257517,13,2,0,Normal
Loan2683893,Client82312,Gasabo,2022-05-31,800000,645816,113648,13,2,0,Normal
Loan2683898,Client150901,Rusizi,2022-05-31,700000,29191,96370,13,2,0,Normal
Loan2683931,Client118333,Rusizi,2022-05-31,2280000,981349,226714,13,3,0,Normal
Loan2683935,Client33542,Gasabo,2022-05-31,2690000,358700,229354,13,2,0,Normal
Loan2683942,Client43083,Rusizi,2022-05-31,1010000,695844,117351,13,1,0,Normal
Loan2684259,Client175861,Kicukiro,2022-06-01,3370000,235561,269619,14,2,0,Normal
Loan2684350,Client10079,Kicukiro,2022-06-01,2800000,633979,261753,13,2,0,Normal
